FID,Id,Name,zone,sci_name,Specie,spec_code,thai_name,local_name,dbh_cm,height_m,crow_cov_s,3d,date_surve,status,lat,long,detail,attach
158,D11-2_158,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0265427299,99.8895103585,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
169,D11-2_169,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0270775024999,99.8900189931,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
170,D11-2_170,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0270864901999,99.8901093113999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
171,D11-2_171,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0271224413,99.8901901225,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
172,D11-2_172,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0271404167999,99.890090297,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
173,D11-2_173,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0271494045,99.8900094858999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
174,D11-2_174,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0272033311,99.890114065,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
175,D11-2_175,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.027279727,99.8900712827,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
176,D11-1_176,ต้นไม้,D,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-1,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0273381473,99.8900522682999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
177,D11-1_177,ต้นไม้,D,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-1,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0273965676999,99.8901853689,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
178,D11-2_178,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0273673575,99.8903030203999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
180,D11-2_180,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0274752103999,99.8906345836,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
181,D11-2_181,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0272527637,99.8907237134999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
188,D11-2_188,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0266629415,99.8901604124999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
191,D11-2_191,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0268584256999,99.8900035438999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
192,D11-2_192,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0267775356999,99.8901211953999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
193,D11-2_193,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0268685369,99.8902566728,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
194,D11-2_194,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0266966457,99.8903743242999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
196,D11-2_196,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0267539427999,99.8902851943999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
203,D11-2_203,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0268887593999,99.8901568473999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
204,D11-2_204,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0269696493,99.8902388469,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
207,D11-2_207,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0271651330999,99.8908520605999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
213,D11-2_213,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0271044658,99.8910017988,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
214,D11-2_214,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0272022075999,99.8910124944,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
218,D11-2_218,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.027572952,99.8909625815999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
219,D11-2_219,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0274752103999,99.8910802330999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
220,D11-2_220,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0277010271999,99.8910303204,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
221,D11-2_221,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0276740639999,99.8911372761999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
222,D11-2_222,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0275830632,99.8911515369999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
223,D11-2_223,ต้นไม้,E,Shorea obtusa Wall. ex Blume.,DIPTEROCARPACEAE,D11-2,เต็ง,แงะ (เหนือ),0,0,0, http://files.digitisation.unimelb.edu.au/potree/pointclouds/hakea_macrorrhyncha.html,12/19/62, ,19.0278291021999,99.8910196247999,ไม้ต้นขนาดเล็กถึงขนาดกลาง สูง 10-25 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกว้าง ลำต้นเปลาตรงหรือคดงอ,
